"345","Letter, President Eisenhower to friend, Swede Hazlett","MC04Letter_DDEtoHazlett_July21_1953.png","Provided are only pages 3 and 4 because they contain information that pertains to McCarthy","PDF","MC04.Letter_DDEtoHazlett_July21_1953.pdf","","","Original","July 21, 1953","Dwight D. Eisenhower and James Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","DDE's Papers as President, Name Series, Box 18, Hazlett Swede 1953 (1); NAID #16610971","MC04"
"346","Letter, President Eisenhower to his brother, Milton Eisenhower","MC05.Letter_DDEtoMilton_Oct9_1953.png","","PDF","MC05.Letter_DDEtoMilton_Oct9_1953.pdf","","","Original","October 9, 1953","Dwight D. Eisenhower and James Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","DDE's Papers as President, Name Series, Box 12, Eisenhower Milton 1952-1953 (3); NAID #16660401","MC05"
"347","Daily Notes by C.D. Jackson, Speechwriter and Special Assistant to President Eisenhower","MC06.DailyNotesbyC.D.Jackson_November27_1953.png","","PDF","MC06.DailyNotesbyC.D.Jackson_November27_1953.pdf","","","Original","November 27, 1953","C.D. Jackson","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","C.D. Jackson Papers, Box 68, Log 1953 (5); NAID #16702995","MC06"
"348","Daily Notes by C.D. Jackson, Speechwriter and Special Assistant to the President","MC07.DailyNotesbyC.D.JacksonNov30_1953.png","","PDF","MC07.DailyNotesbyC.D.JacksonNov30_1953.pdf","","","Original","November 30, 1953","C.D. Jackson","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","C.D. Jackson Papers, Box 68, Log 1953 (5); NAID #16702996","MC07"
"349","Memorandum, Stanley M. Rumbough Jr. and Charles Masterson, Special Assistants in the White House, to Murray Snyder, Assistant White House Press Secretary","MC08.Memo_ RumboughandMastersontoSnyderDec1_1953.png","Memorandum, Stanley M. Rumbough Jr. and Charles Masterson, Special Assistants in the White House, to Murray Snyder, Assistant White House Press Secretary, about responding to Senator McCarthy","PDF","MC08.Memo_ RumboughandMastersontoSnyderDec1_1953.pdf","","","Original","December 1, 1953","Stanley M. Rumbough Jr. and Charles Masterson","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","DDE's Records as President, Official File, Box 317, OF99-R McCarthy, Hon. Joseph R.; NAID #16702981","MC08"
"350","Daily Notes by C.D. Jackson, Speechwriter and Special Assistant to the President","MC09.DailyNotesbyC.D.JacksonDec2_1953.png","","PDF","MC09.DailyNotesbyC.D.JacksonDec2_1953.pdf","","","Original","December 2, 1953","C.D. Jackson","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","C.D. Jackson Papers, Box 68, Log 1953 (5); NAID #16702996","MC09"
"351","Diary entries by James C. Hagerty, White House Press Secretary","MC10.DiaryentrybyHagertyFeb25_1954.png","","PDF","MC10.DiaryentrybyHagertyFeb25_1954.pdf","","","Original","February 25, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, January 1-April 6, 1954;NAID #16703016","MC10"
"352","Diary entries by James C. Hagerty, White House Press Secretary","MC11.DiaryentrybyHagertyMarch8_1954.png","","PDF","MC11.DiaryentrybyHagertyMarch8_1954.pdf","","","Original","March 8, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, January 1-April 6, 1954;NAID #16703018","MC11"
"353","Diary entries by James C. Hagerty, White House Press Secretary","MC12.DiaryentrybyHagertyMarch10_1954.png","","PDF","MC12.DiaryentrybyHagertyMarch10_1954.pdf","","","Original","March 10, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, January 1-April 6, 1954;NAID #16703019","MC12"
"354","Diary entries by James C. Hagerty, White House Press Secretary","MC13.DiaryentrybyHagertyMarch24_1954.png","","PDF","MC13.DiaryentrybyHagertyMarch24_1954.pdf","","","Original","March 24, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, January 1-April 6, 1954;NAID #16703020","MC13"
"355","Diary entries by James C. Hagerty, White House Press Secretary","MC14.DiaryentrybyHagertyMay12_1954.png","","PDF","MC14.DiaryentrybyHagertyMay12_1954.pdf","","","Original","May 12, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, May, 1954;NAID #16703022","MC14"
"356","Diary entries by James C. Hagerty, White House Press Secretary","MC15.DiaryentrybyHagertyMay13_1954.png","","PDF","MC15.DiaryentrybyHagertyMay13_1954.pdf","","","Original","May 13, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, May, 1954;NAID #16703024","MC15"
"357","Diary entries by James C. Hagerty, White House Press Secretary","MC16.DiaryentrybyHagertyMay14_1954.png","","PDF","MC16.DiaryentrybyHagertyMay14_1954.pdf","","","Original","May 14, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, May, 1954;NAID #16703025","MC16"
"358","Diary entries by James C. Hagerty, White House Press Secretary","MC17.DiaryentrybyHagertyMay17_1954.png","","PDF","MC17.DiaryentrybyHagertyMay17_1954.pdf","","","Original","May 17, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, May, 1954;NAID #16703026","MC17"
"359","Diary entries by James C. Hagerty, White House Press Secretary","MC18.DiaryentrybyHagertyMay28_1954.png","","PDF","MC18.DiaryentrybyHagertyMay28_1954.pdf","","","Original","May 28, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, May, 1954;NAID #16703027","MC18"
"360","Diary entries by James C. Hagerty, White House Press Secretary","MC19.DiaryentrybyHagertyMay30_1954.png","","PDF","MC19.DiaryentrybyHagertyMay30_1954.pdf","","","Original","May 30, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, May, 1954;NAID #16703029","MC19"
"361","Diary entries by James C. Hagerty, White House Press Secretary","MC20.DiaryentrybyHagertyMay31_1954.png","","PDF","MC20.DiaryentrybyHagertyMay31_1954.pdf","","","Original","May 31, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, May, 1954;NAID #16703030","MC20"
"362","Letter, President Eisenhower to Secretary of Defense regarding testimony of Defense Department employees","MC21.Letter_DDEtoSctOfDefenseMay17_1954.png","","PDF","MC21.Letter_DDEtoSctOfDefenseMay17_1954.pdf","","","Original","May 17, 1954","Dwight D. Eisenhower and James Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","DDE's Papers as President, Administration Series, Box 25, McCarthy Letters; NAID #16702983","MC21"
"363","Notes by L. Arthur Minnich, Assistant White House Staff Secretary","MC22.NotesonMcCarthyMay22_1953.png","Staff Notes on Senator Joseph McCarthy","PDF","MC22.NotesonMcCarthyMay22_1953.pdf","","","Original","May 22, 1953","L. Arthur Minnich","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","White House Office of the Staff Secretary, L. Arthur Minnich Series, Box 1, Miscellaneous Mc; NAID #16703043","MC22"
"364","Notes by L. Arthur Minnich, Assistant White House Staff Secretary","MC23.NotesonMcCarthyJuly15_1953.png","Staff Notes on Senator Joseph McCarthy","PDF","MC23.NotesonMcCarthyJuly15_1953.pdf","","","Original","July 15, 1953","L. Arthur Minnich","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","White House Office of the Staff Secretary, L. Arthur Minnich Series, Box 1, Miscellaneous Mc; NAID #16703044","MC23"
"365","Notes by L. Arthur Minnich, Assistant White House Staff Secretary","MC24.NotesonMcCarthyJuly29_1953.png","Staff Notes on Senator Joseph McCarthy","PDF","MC24.NotesonMcCarthyJuly29_1953.pdf","","","Original","July 29, 1953","L. Arthur Minnich","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","White House Office of the Staff Secretary, L. Arthur Minnich Series, Box 1, Miscellaneous Mc; NAID #16703045","MC24"
"366","Notes by L. Arthur Minnich, Assistant White House Staff Secretary","MC25.NotesonMcCarthyMay17_1954.png","Staff Notes on Senator Joseph McCarthy","PDF","MC25.NotesonMcCarthyMay17_1954.pdf","","","Original","May 17, 1954","L. Arthur Minnich","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","White House Office of the Staff Secretary, L. Arthur Minnich Series, Box 1, Miscellaneous Mc; NAID #16703046","MC25"
"367","Notes by L. Arthur Minnich, Assistant White House Staff Secretary","MC26.NotesonMcCarthyNov19_1954.png","Staff Notes on the McCarthy Hearings and the Privacy of Personal Advice","PDF","MC26.NotesonMcCarthyNov19_1954.pdf","","","Original","November 19, 1954","L. Arthur Minnich","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","White House Office of the Staff Secretary, L. Arthur Minnich Series, Box 1, Miscellaneous Mc; NAID #16703047","MC26"
"368","Notes by L. Arthur Minnich, Assistant White House Staff Secretary","MC27.NotesonMcCarthyJun21_1955.png","Staff Notes on Senator Joseph McCarthy","PDF","MC27.NotesonMcCarthyJun21_1955.pdf","","","Original","June 21, 1955","L. Arthur Minnich","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","White House Office of the Staff Secretary, L. Arthur Minnich Series, Box 1, Miscellaneous Mc; NAID #16703048","MC27"
"369","Letter, Asst. Secretary of Defense Fred Seaton to Senator McCarthy","MC28.Letter_SeatonToMcCarthy_June3_1954.png","This letter concerns accusations of Communists working in defense facilities.","PDF","MC28.Letter_SeatonToMcCarthy_June3_1954.pdf","","","Original","June 3, 1954","Fred Seaton","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","Fred Seaton Papers, FAS Eyes Only Series, Box 4, McCarthy (1); NAID #16703231","MC28"
"370","Diary entry by James Hagerty, White House Press Secretary","MC29.DiaryEntrybyHagerty_June8_1954.png","","PDF","MC29.DiaryEntrybyHagerty_June8_1954.pdf","","","Original","June 8, 1954","James C. Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","James C. Hagerty Papers, Box 1, June 1954;  NAID #16703041","MC29"
"371","Memo by Ann Whitman","MC30.MemobyAnnWhitmanDec7_1954.png","This memo concerns events leading up to so-called 'break' made by McCarthy","PDF","MC30.MemobyAnnWhitmanDec7_1954.pdf","","","Original","December 7, 1954","Ann Whitman","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","DDE's Papers as President, Administration Series, Box 25, McCarthy Letters; NAID #16702984","MC30"
"372","Senate Resolution (S. Res. 116) introduced by Senator Joseph McCarthy","MC31.SenateResolution116_June20_1955.png","","PDF","MC31.SenateResolution116_June20_1955.pdf","","","Original","June 20, 1955","Joseph McCarthy","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","White House Office of the Staff Secretary, L. Arthur Minnich Series, Box 1, Miscellaneous Mc; NAID #16703049","MC31"
"373","Memorandum of Conference with the President","U201.Memo_ConfWithPresNov24_1954.png","This memo contains authorization by the President to produce thirty U-2 aircraft.","PDF","U201.Memo_ConfWithPresNov24_1954.pdf","","","Original","November 24, 1954","A.J. Goodpaster","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","U-2; reconnaissance; Cold War; overflights; spy plane; Francis Gary Powers; Parris Summit; spies; espionage; U-2 spy plane","DDE's Papers as President, Ann Whitman Diary Series, Box 3, ACW Diary November 1954 (1); NAID #186476","U201"
"374","Memorandum of Conference with the President","U202.Memo_ConfWithPres_Dec22_1958.png","This memo concerns the continuation of overflight program.","PDF","U202.Memo_ConfWithPres_Dec22_1958.pdf","","","Original","December 22, 1958","John S. D. Eisenhower","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","U-2; reconnaissance; Cold War; overflights; spy plane; Francis Gary Powers; Parris Summit; spies; espionage; U-2 spy plane","Office of the Staff Secretary, Subject Series, Alphabetical Subseries, Box 15, Intelligence Matters (7); NAID #12008567","U202"
